sale_id,store_id,product_id,sale_date,quantity,revenue
1968,S001,P016,2026-07-11,8,559.92
1969,S001,P017,2026-07-11,3,104.97
1970,S001,P018,2026-07-11,2,29.98
1971,S001,P019,2026-07-11,3,83.97
1972,S001,P020,2026-07-11,8,599.92
1973,S002,P001,2026-07-11,6,359.94
1974,S002,P002,2026-07-11,6,239.94
1975,S002,P003,2026-07-11,7,629.93
1976,S002,P004,2026-07-11,7,139.93
1977,S002,P005,2026-07-11,7,209.93
1978,S002,P006,2026-07-11,8,959.92
1979,S002,P007,2026-07-11,5,499.95
1980,S002,P008,2026-07-11,1,79.99
1981,S002,P009,2026-07-11,6,299.94
1982,S002,P010,2026-07-11,10,249.9
1983,S002,P011,2026-07-11,5,224.95
1984,S002,P012,2026-07-11,8,279.92
1985,S002,P013,2026-07-11,7,209.93
1986,S002,P014,2026-07-11,2,39.98
1987,S002,P015,2026-07-11,10,549.9
1988,S002,P016,2026-07-11,8,559.92
1989,S002,P017,2026-07-11,8,279.92
1990,S002,P018,2026-07-11,5,74.95
1991,S002,P019,2026-07-11,2,55.98
1992,S002,P020,2026-07-11,5,374.95
1993,S003,P001,2026-07-11,2,119.98
1994,S003,P002,2026-07-11,7,279.93
1995,S003,P003,2026-07-11,8,719.92
1996,S003,P004,2026-07-11,6,119.94
1997,S003,P005,2026-07-11,5,149.95
1998,S003,P006,2026-07-11,12,1439.88
1999,S003,P007,2026-07-11,10,999.9
2000,S003,P008,2026-07-11,2,159.98
2001,S003,P009,2026-07-11,10,499.9
2002,S003,P010,2026-07-11,3,74.97
2003,S003,P011,2026-07-11,5,224.95
2004,S003,P012,2026-07-11,2,69.98
2005,S003,P013,2026-07-11,7,209.93
2006,S003,P014,2026-07-11,8,159.92
2007,S003,P015,2026-07-11,3,164.97
2008,S003,P016,2026-07-11,5,349.95
2009,S003,P017,2026-07-11,5,174.95
2010,S003,P018,2026-07-11,8,119.92
2011,S003,P019,2026-07-11,8,223.92
2012,S003,P020,2026-07-11,8,599.92
2013,S001,P001,2026-07-12,6,359.94
2014,S001,P002,2026-07-12,3,119.97
2015,S001,P003,2026-07-12,7,629.93
2016,S001,P004,2026-07-12,8,159.92
2017,S001,P005,2026-07-12,2,59.98
2018,S001,P006,2026-07-12,11,1319.89
2019,S001,P007,2026-07-12,6,599.94
2020,S001,P008,2026-07-12,1,79.99
2021,S001,P009,2026-07-12,10,499.9
2022,S001,P010,2026-07-12,3,74.97
2023,S001,P011,2026-07-12,8,359.92
2024,S001,P012,2026-07-12,8,279.92
2025,S001,P013,2026-07-12,10,299.9
2026,S001,P014,2026-07-12,8,159.92
2027,S001,P015,2026-07-12,8,439.92
2028,S001,P016,2026-07-12,7,489.93
2029,S001,P017,2026-07-12,2,69.98
2030,S001,P018,2026-07-12,8,119.92
2031,S001,P019,2026-07-12,8,223.92
2032,S001,P020,2026-07-12,6,449.94
2033,S002,P001,2026-07-12,7,419.93
2034,S002,P002,2026-07-12,5,199.95
2035,S002,P003,2026-07-12,2,179.98
2036,S002,P004,2026-07-12,5,99.95
2037,S002,P005,2026-07-12,5,149.95
2038,S002,P006,2026-07-12,7,839.93
2039,S002,P007,2026-07-12,5,499.95
2040,S002,P008,2026-07-12,1,79.99
2041,S002,P009,2026-07-12,3,149.97
2042,S002,P010,2026-07-12,3,74.97
2043,S002,P011,2026-07-12,3,134.97
2044,S002,P012,2026-07-12,3,104.97
2045,S002,P013,2026-07-12,2,59.98
2046,S002,P014,2026-07-12,5,99.95
2047,S002,P015,2026-07-12,10,549.9
2048,S002,P016,2026-07-12,10,699.9
2049,S002,P017,2026-07-12,2,69.98
2050,S002,P018,2026-07-12,7,104.93
2051,S002,P019,2026-07-12,10,279.9
2052,S002,P020,2026-07-12,7,524.93
2053,S003,P001,2026-07-12,10,599.9
2054,S003,P002,2026-07-12,8,319.92
2055,S003,P003,2026-07-12,7,629.93
2056,S003,P004,2026-07-12,2,39.98
2057,S003,P005,2026-07-12,8,239.92
2058,S003,P006,2026-07-12,11,1319.89
2059,S003,P007,2026-07-12,3,299.97
2060,S003,P008,2026-07-12,1,79.99
2061,S003,P009,2026-07-12,3,149.97
2062,S003,P010,2026-07-12,3,74.97
2063,S003,P011,2026-07-12,3,134.97
2064,S003,P012,2026-07-12,10,349.9
2065,S003,P013,2026-07-12,8,239.92
2066,S003,P014,2026-07-12,10,199.9
2067,S003,P015,2026-07-12,7,384.93
2068,S003,P016,2026-07-12,10,699.9
2069,S003,P017,2026-07-12,3,104.97
2070,S003,P018,2026-07-12,8,119.92
2071,S003,P019,2026-07-12,6,167.94
2072,S003,P020,2026-07-12,2,149.98
2073,S001,P001,2026-07-13,5,299.95
2074,S001,P002,2026-07-13,4,159.96
2075,S001,P003,2026-07-13,7,629.93
2076,S001,P004,2026-07-13,7,139.93
2077,S001,P005,2026-07-13,3,89.97
2078,S001,P006,2026-07-13,9,1079.91
2079,S001,P007,2026-07-13,4,399.96
2080,S001,P008,2026-07-13,2,159.98
2081,S001,P009,2026-07-13,8,399.92
2082,S001,P010,2026-07-13,5,124.95
2083,S001,P011,2026-07-13,3,134.97
2084,S001,P012,2026-07-13,6,209.94
2085,S001,P013,2026-07-13,3,89.97
2086,S001,P014,2026-07-13,4,79.96
2087,S001,P015,2026-07-13,8,439.92
2088,S001,P016,2026-07-13,8,559.92
2089,S001,P017,2026-07-13,5,174.95
2090,S001,P018,2026-07-13,8,119.92
2091,S001,P019,2026-07-13,3,83.97
2092,S001,P020,2026-07-13,4,299.96
2093,S002,P001,2026-07-13,7,419.93
2094,S002,P002,2026-07-13,6,239.94
2095,S002,P003,2026-07-13,5,449.95
2096,S002,P004,2026-07-13,5,99.95
2097,S002,P005,2026-07-13,8,239.92
2098,S002,P006,2026-07-13,8,959.92
2099,S002,P007,2026-07-13,6,599.94
2100,S002,P008,2026-07-13,1,79.99
2101,S002,P009,2026-07-13,3,149.97
2102,S002,P010,2026-07-13,8,199.92
2103,S002,P011,2026-07-13,3,134.97
2104,S002,P012,2026-07-13,8,279.92
2105,S002,P013,2026-07-13,6,179.94
2106,S002,P014,2026-07-13,3,59.97
2107,S002,P015,2026-07-13,8,439.92
2108,S002,P016,2026-07-13,4,279.96
2109,S002,P017,2026-07-13,2,69.98
2110,S002,P018,2026-07-13,7,104.93
2111,S002,P019,2026-07-13,5,139.95
2112,S002,P020,2026-07-13,8,599.92
2113,S003,P001,2026-07-13,4,239.96
2114,S003,P002,2026-07-13,6,239.94
2115,S003,P003,2026-07-13,2,179.98
2116,S003,P004,2026-07-13,7,139.93
2117,S003,P005,2026-07-13,8,239.92
2118,S003,P006,2026-07-13,5,599.95
2119,S003,P007,2026-07-13,4,399.96
2120,S003,P009,2026-07-13,4,199.96
2121,S003,P010,2026-07-13,5,124.95
2122,S003,P011,2026-07-13,6,269.94
2123,S003,P012,2026-07-13,3,104.97
2124,S003,P013,2026-07-13,8,239.92
2125,S003,P014,2026-07-13,5,99.95
2126,S003,P015,2026-07-13,2,109.98
2127,S003,P016,2026-07-13,3,209.97
2128,S003,P017,2026-07-13,8,279.92
2129,S003,P018,2026-07-13,5,74.95
2130,S003,P019,2026-07-13,4,111.96
2131,S003,P020,2026-07-13,2,149.98
2132,S001,P001,2026-07-14,5,299.95
2133,S001,P002,2026-07-14,2,79.98
2134,S001,P003,2026-07-14,5,449.95
2135,S001,P004,2026-07-14,6,119.94
2136,S001,P005,2026-07-14,4,119.96
2137,S001,P006,2026-07-14,8,959.92
2138,S001,P007,2026-07-14,2,199.98
2139,S001,P009,2026-07-14,2,99.98
2140,S001,P010,2026-07-14,4,99.96
2141,S001,P011,2026-07-14,2,89.98
2142,S001,P012,2026-07-14,8,279.92
2143,S001,P013,2026-07-14,7,209.93
2144,S001,P014,2026-07-14,7,139.93
2145,S001,P015,2026-07-14,4,219.96
2146,S001,P016,2026-07-14,8,559.92
2147,S001,P017,2026-07-14,3,104.97
2148,S001,P018,2026-07-14,3,44.97
2149,S001,P019,2026-07-14,2,55.98
2150,S001,P020,2026-07-14,4,299.96
2151,S002,P001,2026-07-14,8,479.92
2152,S002,P002,2026-07-14,5,199.95
2153,S002,P003,2026-07-14,7,629.93
2154,S002,P004,2026-07-14,8,159.92
2155,S002,P005,2026-07-14,3,89.97
2156,S002,P006,2026-07-14,10,1199.9
2157,S002,P007,2026-07-14,5,499.95
2158,S002,P008,2026-07-14,2,159.98
2159,S002,P009,2026-07-14,2,99.98
2160,S002,P010,2026-07-14,2,49.98
2161,S002,P011,2026-07-14,2,89.98
2162,S002,P012,2026-07-14,4,139.96
2163,S002,P013,2026-07-14,3,89.97
2164,S002,P014,2026-07-14,8,159.92
2165,S002,P015,2026-07-14,3,164.97
2166,S002,P016,2026-07-14,6,419.94
2167,S002,P017,2026-07-14,7,244.93
2168,S002,P018,2026-07-14,6,89.94
2169,S002,P019,2026-07-14,6,167.94
2170,S002,P020,2026-07-14,5,374.95
2171,S003,P001,2026-07-14,2,119.98
2172,S003,P002,2026-07-14,8,319.92
2173,S003,P003,2026-07-14,4,359.96
2174,S003,P004,2026-07-14,3,59.97
2175,S003,P005,2026-07-14,4,119.96
2176,S003,P006,2026-07-14,5,599.95
2177,S003,P007,2026-07-14,3,299.97
2178,S003,P008,2026-07-14,2,159.98
2179,S003,P009,2026-07-14,8,399.92
2180,S003,P010,2026-07-14,6,149.94
2181,S003,P011,2026-07-14,5,224.95
2182,S003,P012,2026-07-14,2,69.98
2183,S003,P013,2026-07-14,2,59.98
2184,S003,P014,2026-07-14,8,159.92
2185,S003,P015,2026-07-14,5,274.95
2186,S003,P016,2026-07-14,6,419.94
2187,S003,P017,2026-07-14,6,209.94
2188,S003,P018,2026-07-14,2,29.98
2189,S003,P019,2026-07-14,7,195.93
2190,S003,P020,2026-07-14,6,449.94
2191,S001,P001,2026-07-15,6,359.94
2192,S001,P002,2026-07-15,3,119.97
2193,S001,P003,2026-07-15,7,629.93
2194,S001,P004,2026-07-15,3,59.97
2195,S001,P005,2026-07-15,4,119.96
2196,S001,P006,2026-07-15,5,599.95
2197,S001,P007,2026-07-15,6,599.94
2198,S001,P009,2026-07-15,6,299.94
2199,S001,P010,2026-07-15,5,124.95
2200,S001,P011,2026-07-15,3,134.97
2201,S001,P012,2026-07-15,7,244.93
2202,S001,P013,2026-07-15,7,209.93
2203,S001,P014,2026-07-15,2,39.98
2204,S001,P015,2026-07-15,6,329.94
2205,S001,P016,2026-07-15,4,279.96
2206,S001,P017,2026-07-15,2,69.98
2207,S001,P018,2026-07-15,6,89.94
2208,S001,P019,2026-07-15,6,167.94
2209,S001,P020,2026-07-15,6,449.94
2210,S002,P001,2026-07-15,8,479.92
2211,S002,P002,2026-07-15,6,239.94
2212,S002,P003,2026-07-15,6,539.94
2213,S002,P004,2026-07-15,2,39.98
2214,S002,P005,2026-07-15,5,149.95
2215,S002,P006,2026-07-15,8,959.92
2216,S002,P007,2026-07-15,2,199.98
2217,S002,P008,2026-07-15,1,79.99
2218,S002,P009,2026-07-15,4,199.96
2219,S002,P010,2026-07-15,4,99.96
2220,S002,P011,2026-07-15,7,314.93
2221,S002,P012,2026-07-15,2,69.98
2222,S002,P013,2026-07-15,4,119.96
2223,S002,P014,2026-07-15,8,159.92
2224,S002,P015,2026-07-15,2,109.98
2225,S002,P016,2026-07-15,4,279.96
2226,S002,P017,2026-07-15,3,104.97
2227,S002,P018,2026-07-15,7,104.93
2228,S002,P019,2026-07-15,7,195.93
2229,S002,P020,2026-07-15,7,524.93
2230,S003,P001,2026-07-15,2,119.98
2231,S003,P002,2026-07-15,8,319.92
2232,S003,P003,2026-07-15,6,539.94
2233,S003,P004,2026-07-15,7,139.93
2234,S003,P005,2026-07-15,8,239.92
2235,S003,P006,2026-07-15,6,719.94
2236,S003,P007,2026-07-15,2,199.98
2237,S003,P008,2026-07-15,2,159.98
2238,S003,P009,2026-07-15,4,199.96
2239,S003,P010,2026-07-15,8,199.92
2240,S003,P011,2026-07-15,7,314.93
2241,S003,P012,2026-07-15,3,104.97
2242,S003,P013,2026-07-15,8,239.92
2243,S003,P014,2026-07-15,8,159.92
2244,S003,P015,2026-07-15,7,384.93
2245,S003,P016,2026-07-15,5,349.95
2246,S003,P017,2026-07-15,7,244.93
2247,S003,P018,2026-07-15,5,74.95
2248,S003,P019,2026-07-15,7,195.93
2249,S003,P020,2026-07-15,3,224.97
2250,S001,P001,2026-07-16,8,479.92
2251,S001,P002,2026-07-16,3,119.97
2252,S001,P003,2026-07-16,2,179.98
2253,S001,P004,2026-07-16,7,139.93
2254,S001,P005,2026-07-16,8,239.92
2255,S001,P006,2026-07-16,5,599.95
2256,S001,P007,2026-07-16,4,399.96
2257,S001,P009,2026-07-16,8,399.92
2258,S001,P010,2026-07-16,3,74.97
2259,S001,P011,2026-07-16,2,89.98
2260,S001,P012,2026-07-16,4,139.96
2261,S001,P013,2026-07-16,4,119.96
2262,S001,P014,2026-07-16,6,119.94
2263,S001,P015,2026-07-16,5,274.95
2264,S001,P016,2026-07-16,8,559.92
2265,S001,P017,2026-07-16,6,209.94
2266,S001,P018,2026-07-16,5,74.95
2267,S001,P019,2026-07-16,4,111.96
2268,S001,P020,2026-07-16,2,149.98
2269,S002,P001,2026-07-16,8,479.92
2270,S002,P002,2026-07-16,7,279.93
2271,S002,P003,2026-07-16,3,269.97
2272,S002,P004,2026-07-16,4,79.96
2273,S002,P005,2026-07-16,4,119.96
2274,S002,P006,2026-07-16,5,599.95
2275,S002,P007,2026-07-16,8,799.92
2276,S002,P008,2026-07-16,1,79.99
2277,S002,P009,2026-07-16,4,199.96
2278,S002,P010,2026-07-16,2,49.98
2279,S002,P011,2026-07-16,8,359.92
2280,S002,P012,2026-07-16,4,139.96
2281,S002,P013,2026-07-16,5,149.95
2282,S002,P014,2026-07-16,5,99.95
2283,S002,P015,2026-07-16,7,384.93
2284,S002,P016,2026-07-16,5,349.95
2285,S002,P017,2026-07-16,5,174.95
2286,S002,P018,2026-07-16,4,59.96
2287,S002,P019,2026-07-16,3,83.97
2288,S002,P020,2026-07-16,5,374.95
2289,S003,P001,2026-07-16,7,419.93
2290,S003,P002,2026-07-16,5,199.95
2291,S003,P003,2026-07-16,4,359.96
2292,S003,P004,2026-07-16,8,159.92
2293,S003,P005,2026-07-16,6,179.94
2294,S003,P006,2026-07-16,5,599.95
2295,S003,P007,2026-07-16,7,699.93
2296,S003,P009,2026-07-16,5,249.95
2297,S003,P010,2026-07-16,6,149.94
2298,S003,P011,2026-07-16,8,359.92
2299,S003,P012,2026-07-16,3,104.97
2300,S003,P013,2026-07-16,6,179.94
2301,S003,P014,2026-07-16,4,79.96
2302,S003,P015,2026-07-16,4,219.96
2303,S003,P016,2026-07-16,2,139.98
2304,S003,P017,2026-07-16,2,69.98
2305,S003,P018,2026-07-16,4,59.96
2306,S003,P019,2026-07-16,7,195.93
2307,S003,P020,2026-07-16,4,299.96
2308,S001,P001,2026-07-17,4,239.96
2309,S001,P002,2026-07-17,5,199.95
2310,S001,P003,2026-07-17,6,539.94
2311,S001,P004,2026-07-17,7,139.93
2312,S001,P005,2026-07-17,5,149.95
2313,S001,P006,2026-07-17,10,1199.9
2314,S001,P007,2026-07-17,5,499.95
2315,S001,P008,2026-07-17,1,79.99
2316,S001,P009,2026-07-17,2,99.98
2317,S001,P010,2026-07-17,7,174.93
2318,S001,P011,2026-07-17,8,359.92
2319,S001,P012,2026-07-17,4,139.96
2320,S001,P013,2026-07-17,6,179.94
2321,S001,P014,2026-07-17,5,99.95
2322,S001,P015,2026-07-17,4,219.96
2323,S001,P016,2026-07-17,7,489.93
2324,S001,P017,2026-07-17,8,279.92
2325,S001,P018,2026-07-17,2,29.98
2326,S001,P019,2026-07-17,2,55.98
2327,S001,P020,2026-07-17,7,524.93
2328,S002,P001,2026-07-17,7,419.93
2329,S002,P002,2026-07-17,5,199.95
2330,S002,P003,2026-07-17,4,359.96
2331,S002,P004,2026-07-17,6,119.94
2332,S002,P005,2026-07-17,8,239.92
2333,S002,P006,2026-07-17,10,1199.9
2334,S002,P007,2026-07-17,3,299.97
2335,S002,P009,2026-07-17,8,399.92
2336,S002,P010,2026-07-17,6,149.94
2337,S002,P011,2026-07-17,7,314.93
2338,S002,P012,2026-07-17,8,279.92
2339,S002,P013,2026-07-17,5,149.95
2340,S002,P014,2026-07-17,2,39.98
2341,S002,P015,2026-07-17,3,164.97
2342,S002,P016,2026-07-17,2,139.98
2343,S002,P017,2026-07-17,3,104.97
2344,S002,P018,2026-07-17,8,119.92
2345,S002,P019,2026-07-17,7,195.93
2346,S002,P020,2026-07-17,4,299.96
2347,S003,P001,2026-07-17,4,239.96
2348,S003,P002,2026-07-17,5,199.95
2349,S003,P003,2026-07-17,6,539.94
2350,S003,P004,2026-07-17,2,39.98
2351,S003,P005,2026-07-17,6,179.94
2352,S003,P006,2026-07-17,10,1199.9
2353,S003,P007,2026-07-17,5,499.95
2354,S003,P008,2026-07-17,1,79.99
2355,S003,P009,2026-07-17,5,249.95
2356,S003,P010,2026-07-17,8,199.92
2357,S003,P011,2026-07-17,2,89.98
2358,S003,P012,2026-07-17,6,209.94
2359,S003,P013,2026-07-17,3,89.97
2360,S003,P014,2026-07-17,6,119.94
2361,S003,P015,2026-07-17,4,219.96
2362,S003,P016,2026-07-17,5,349.95
2363,S003,P017,2026-07-17,4,139.96
2364,S003,P018,2026-07-17,7,104.93
2365,S003,P019,2026-07-17,4,111.96
2366,S003,P020,2026-07-17,3,224.97
2367,S001,P001,2026-07-18,2,119.98
2368,S001,P002,2026-07-18,2,79.98
2369,S001,P003,2026-07-18,8,719.92
2370,S001,P004,2026-07-18,3,59.97
2371,S001,P005,2026-07-18,6,179.94
2372,S001,P006,2026-07-18,10,1199.9
2373,S001,P007,2026-07-18,7,699.93
2374,S001,P008,2026-07-18,1,79.99
2375,S001,P009,2026-07-18,10,499.9
2376,S001,P010,2026-07-18,5,124.95
2377,S001,P011,2026-07-18,8,359.92
2378,S001,P012,2026-07-18,6,209.94
2379,S001,P013,2026-07-18,3,89.97
2380,S001,P014,2026-07-18,7,139.93
2381,S001,P015,2026-07-18,5,274.95
2382,S001,P016,2026-07-18,8,559.92
2383,S001,P017,2026-07-18,6,209.94
2384,S001,P018,2026-07-18,3,44.97
2385,S001,P019,2026-07-18,2,55.98
2386,S001,P020,2026-07-18,3,224.97
2387,S002,P001,2026-07-18,10,599.9
2388,S002,P002,2026-07-18,2,79.98
2389,S002,P003,2026-07-18,6,539.94
2390,S002,P004,2026-07-18,3,59.97
2391,S002,P005,2026-07-18,8,239.92
2392,S002,P006,2026-07-18,6,719.94
2393,S002,P007,2026-07-18,10,999.9
2394,S002,P008,2026-07-18,1,79.99
2395,S002,P009,2026-07-18,8,399.92
2396,S002,P010,2026-07-18,5,124.95
2397,S002,P011,2026-07-18,8,359.92
2398,S002,P012,2026-07-18,2,69.98
2399,S002,P013,2026-07-18,7,209.93
2400,S002,P014,2026-07-18,7,139.93
2401,S002,P015,2026-07-18,5,274.95
2402,S002,P016,2026-07-18,5,349.95
2403,S002,P017,2026-07-18,10,349.9
2404,S002,P018,2026-07-18,3,44.97
2405,S002,P019,2026-07-18,8,223.92
2406,S002,P020,2026-07-18,8,599.92
2407,S003,P001,2026-07-18,8,479.92
2408,S003,P002,2026-07-18,8,319.92
2409,S003,P003,2026-07-18,3,269.97
2410,S003,P004,2026-07-18,10,199.9
2411,S003,P005,2026-07-18,5,149.95
2412,S003,P006,2026-07-18,7,839.93
2413,S003,P007,2026-07-18,2,199.98
2414,S003,P009,2026-07-18,3,149.97
2415,S003,P010,2026-07-18,10,249.9
2416,S003,P011,2026-07-18,6,269.94
2417,S003,P012,2026-07-18,2,69.98
2418,S003,P013,2026-07-18,5,149.95
2419,S003,P014,2026-07-18,7,139.93
2420,S003,P015,2026-07-18,7,384.93
2421,S003,P016,2026-07-18,5,349.95
2422,S003,P017,2026-07-18,6,209.94
2423,S003,P018,2026-07-18,10,149.9
2424,S003,P019,2026-07-18,7,195.93
2425,S003,P020,2026-07-18,3,224.97
2426,S001,P001,2026-07-19,7,419.93
2427,S001,P002,2026-07-19,2,79.98
2428,S001,P003,2026-07-19,2,179.98
2429,S001,P004,2026-07-19,5,99.95
2430,S001,P005,2026-07-19,6,179.94
2431,S001,P006,2026-07-19,12,1439.88
2432,S001,P007,2026-07-19,6,599.94
2433,S001,P008,2026-07-19,1,79.99
2434,S001,P009,2026-07-19,10,499.9
2435,S001,P010,2026-07-19,6,149.94
2436,S001,P011,2026-07-19,10,449.9
2437,S001,P012,2026-07-19,7,244.93
2438,S001,P013,2026-07-19,2,59.98
2439,S001,P014,2026-07-19,3,59.97
2440,S001,P015,2026-07-19,5,274.95
2441,S001,P016,2026-07-19,8,559.92
2442,S001,P017,2026-07-19,2,69.98
2443,S001,P018,2026-07-19,6,89.94
2444,S001,P019,2026-07-19,6,167.94
2445,S001,P020,2026-07-19,8,599.92
2446,S002,P001,2026-07-19,7,419.93
2447,S002,P002,2026-07-19,5,199.95
2448,S002,P003,2026-07-19,3,269.97
2449,S002,P004,2026-07-19,10,199.9
2450,S002,P005,2026-07-19,10,299.9
2451,S002,P006,2026-07-19,12,1439.88
2452,S002,P007,2026-07-19,7,699.93
2453,S002,P009,2026-07-19,6,299.94
2454,S002,P010,2026-07-19,7,174.93
2455,S002,P011,2026-07-19,10,449.9
2456,S002,P012,2026-07-19,2,69.98
2457,S002,P013,2026-07-19,10,299.9
2458,S002,P014,2026-07-19,2,39.98
2459,S002,P015,2026-07-19,7,384.93
2460,S002,P016,2026-07-19,3,209.97
2461,S002,P017,2026-07-19,5,174.95
2462,S002,P018,2026-07-19,3,44.97
2463,S002,P019,2026-07-19,3,83.97
2464,S002,P020,2026-07-19,5,374.95
2465,S003,P001,2026-07-19,8,479.92
2466,S003,P002,2026-07-19,3,119.97
2467,S003,P003,2026-07-19,5,449.95
2468,S003,P004,2026-07-19,7,139.93
2469,S003,P005,2026-07-19,5,149.95
2470,S003,P006,2026-07-19,6,719.94
2471,S003,P007,2026-07-19,5,499.95
2472,S003,P008,2026-07-19,2,159.98
2473,S003,P009,2026-07-19,7,349.93
2474,S003,P010,2026-07-19,5,124.95
2475,S003,P011,2026-07-19,3,134.97
2476,S003,P012,2026-07-19,8,279.92
2477,S003,P013,2026-07-19,5,149.95
2478,S003,P014,2026-07-19,7,139.93
2479,S003,P015,2026-07-19,7,384.93
2480,S003,P016,2026-07-19,2,139.98
2481,S003,P017,2026-07-19,7,244.93
2482,S003,P018,2026-07-19,8,119.92
2483,S003,P019,2026-07-19,3,83.97
2484,S003,P020,2026-07-19,7,524.93
2485,S001,P001,2026-07-20,6,359.94
2486,S001,P002,2026-07-20,3,119.97
2487,S001,P003,2026-07-20,3,269.97
2488,S001,P004,2026-07-20,7,139.93
2489,S001,P005,2026-07-20,6,179.94
2490,S001,P006,2026-07-20,9,1079.91
2491,S001,P007,2026-07-20,4,399.96
2492,S001,P008,2026-07-20,2,159.98
2493,S001,P009,2026-07-20,2,99.98
2494,S001,P010,2026-07-20,8,199.92
2495,S001,P011,2026-07-20,8,359.92
2496,S001,P012,2026-07-20,2,69.98
2497,S001,P013,2026-07-20,2,59.98
2498,S001,P014,2026-07-20,2,39.98
2499,S001,P015,2026-07-20,7,384.93
2500,S001,P016,2026-07-20,8,559.92
2501,S001,P017,2026-07-20,6,209.94
2502,S001,P018,2026-07-20,4,59.96
2503,S001,P019,2026-07-20,7,195.93
2504,S001,P020,2026-07-20,3,224.97
2505,S002,P001,2026-07-20,8,479.92
2506,S002,P002,2026-07-20,6,239.94
2507,S002,P003,2026-07-20,5,449.95
2508,S002,P004,2026-07-20,6,119.94
2509,S002,P005,2026-07-20,7,209.93
2510,S002,P006,2026-07-20,8,959.92
2511,S002,P007,2026-07-20,7,699.93
2512,S002,P008,2026-07-20,1,79.99
2513,S002,P009,2026-07-20,7,349.93
2514,S002,P010,2026-07-20,4,99.96
2515,S002,P011,2026-07-20,5,224.95
2516,S002,P012,2026-07-20,3,104.97
2517,S002,P013,2026-07-20,8,239.92
2518,S002,P014,2026-07-20,8,159.92
2519,S002,P015,2026-07-20,7,384.93
2520,S002,P016,2026-07-20,5,349.95
2521,S002,P017,2026-07-20,4,139.96
2522,S002,P018,2026-07-20,5,74.95
2523,S002,P019,2026-07-20,2,55.98
2524,S002,P020,2026-07-20,7,524.93
2525,S003,P001,2026-07-20,2,119.98
2526,S003,P002,2026-07-20,3,119.97
2527,S003,P003,2026-07-20,5,449.95
2528,S003,P004,2026-07-20,5,99.95
2529,S003,P005,2026-07-20,5,149.95
2530,S003,P006,2026-07-20,6,719.94
2531,S003,P007,2026-07-20,4,399.96
2532,S003,P009,2026-07-20,4,199.96
2533,S003,P010,2026-07-20,8,199.92
2534,S003,P011,2026-07-20,7,314.93
2535,S003,P012,2026-07-20,4,139.96
2536,S003,P013,2026-07-20,7,209.93
2537,S003,P014,2026-07-20,8,159.92
2538,S003,P015,2026-07-20,4,219.96
2539,S003,P016,2026-07-20,5,349.95
2540,S003,P017,2026-07-20,3,104.97
2541,S003,P018,2026-07-20,8,119.92
2542,S003,P019,2026-07-20,4,111.96
2543,S003,P020,2026-07-20,6,449.94
2544,S001,P001,2026-07-21,6,359.94
2545,S001,P002,2026-07-21,2,79.98
2546,S001,P003,2026-07-21,4,359.96
2547,S001,P004,2026-07-21,3,59.97
2548,S001,P005,2026-07-21,5,149.95
2549,S001,P006,2026-07-21,7,839.93
2550,S001,P007,2026-07-21,5,499.95
2551,S001,P009,2026-07-21,2,99.98
2552,S001,P010,2026-07-21,2,49.98
2553,S001,P011,2026-07-21,4,179.96
2554,S001,P012,2026-07-21,5,174.95
2555,S001,P013,2026-07-21,8,239.92
2556,S001,P014,2026-07-21,6,119.94
2557,S001,P015,2026-07-21,5,274.95
2558,S001,P016,2026-07-21,3,209.97
2559,S001,P017,2026-07-21,8,279.92
2560,S001,P018,2026-07-21,3,44.97
2561,S001,P019,2026-07-21,8,223.92
2562,S001,P020,2026-07-21,4,299.96
2563,S002,P001,2026-07-21,6,359.94
2564,S002,P002,2026-07-21,7,279.93
2565,S002,P003,2026-07-21,4,359.96
2566,S002,P004,2026-07-21,3,59.97
2567,S002,P005,2026-07-21,8,239.92
2568,S002,P006,2026-07-21,8,959.92
2569,S002,P007,2026-07-21,6,599.94
2570,S002,P008,2026-07-21,1,79.99
2571,S002,P009,2026-07-21,4,199.96
2572,S002,P010,2026-07-21,5,124.95
2573,S002,P011,2026-07-21,2,89.98
2574,S002,P012,2026-07-21,2,69.98
2575,S002,P013,2026-07-21,5,149.95
2576,S002,P014,2026-07-21,6,119.94
2577,S002,P015,2026-07-21,5,274.95
2578,S002,P016,2026-07-21,3,209.97
2579,S002,P017,2026-07-21,3,104.97
2580,S002,P018,2026-07-21,6,89.94
2581,S002,P019,2026-07-21,4,111.96
2582,S002,P020,2026-07-21,2,149.98
2583,S003,P001,2026-07-21,2,119.98
2584,S003,P002,2026-07-21,4,159.96
2585,S003,P003,2026-07-21,5,449.95
2586,S003,P004,2026-07-21,6,119.94
2587,S003,P005,2026-07-21,8,239.92
2588,S003,P006,2026-07-21,10,1199.9
2589,S003,P007,2026-07-21,5,499.95
2590,S003,P008,2026-07-21,2,159.98
2591,S003,P009,2026-07-21,2,99.98
2592,S003,P010,2026-07-21,8,199.92
2593,S003,P011,2026-07-21,2,89.98
2594,S003,P012,2026-07-21,5,174.95
2595,S003,P013,2026-07-21,3,89.97
2596,S003,P014,2026-07-21,4,79.96
2597,S003,P015,2026-07-21,7,384.93
2598,S003,P016,2026-07-21,4,279.96
2599,S003,P017,2026-07-21,8,279.92
2600,S003,P018,2026-07-21,5,74.95
2601,S003,P019,2026-07-21,4,111.96
